Applicant Id,Applicant Name,CGPA,GRE,TOEFL,IELTS,Research,Degree_ID,Universities Applied,CID
10003455,Mackie,9.12,321,114,6.5,0,DL1,4,CU17
10003456,Madline,8.37,307,110,8.5,0,DL3,4,CU72
10003457,Magdeline,8.56,309,99,6.5,0,DL3,3,CU58
10003458,Maire,8.64,324,100,6.5,1,DL3,3,CU54
10003459,Malcolm,8.76,326,102,8.5,1,DL1,4,CU19
10003460,Manuel,9.34,331,119,8,1,DL1,4,CU79
10003461,Manuella,9.13,327,108,9,1,DL3,5,CU91
10003462,Maree,8.09,312,104,9,0,DL3,3,CU65
10003463,Margarit,8.36,308,103,7.5,1,DL3,2,CU86
10003464,Margart,8.79,324,111,7.5,1,DL1,3,CU81
10003465,Margurette,8.76,325,110,6,1,DL2,2,CU93
10003466,Marguriete,8.68,313,102,8.5,0,DL3,3,CU95
10003467,Marigene,8.45,312,105,6,0,DL1,2,CU80
10003468,Marthe,8.17,314,107,7.5,1,DL1,3,CU65
10003469,Martine,9.14,327,113,9,0,DL2,4,CU52
10003470,Marzell,8.34,308,108,7,0,DL1,4,CU85
10003471,Mazzie,8.22,306,105,7,1,DL2,2,CU62
10003472,Medora,7.86,299,96,7,0,DL1,2,CU36
10003473,Melania,7.64,294,95,8,0,DL3,1,CU24
10003474,Melvena,8.01,312,99,8.5,1,DL3,1,CU30
10003475,Melvine,7.95,315,100,8.5,0,DL3,1,CU67
10003476,Melvinia,8.96,322,110,6,1,DL1,3,CU20
10003477,Merced,9.45,329,113,7.5,1,DL2,5,CU87
10003478,Merie,8.62,320,101,6,0,DL3,2,CU23
10003479,Merlie,8.49,308,103,6,0,DL1,2,CU37
10003480,Merrill,8.73,304,102,6,0,DL3,2,CU52
10003481,Mescal,8.64,311,102,6,1,DL3,3,CU36
10003482,Mira,9.11,317,110,9,1,DL1,3,CU20
10003483,Misao,8.79,312,106,7,1,DL2,3,CU16
10003484,Moneta,8.9,321,111,6,1,DL3,3,CU56
10003485,Monique,9.66,340,112,7.5,1,DL2,4,CU8
10003486,Morna,9.26,331,116,6,1,DL2,5,CU96
10003487,Murial,9.19,336,118,8.5,1,DL1,5,CU51
10003488,Myrel,9.08,324,114,6.5,1,DL3,5,CU17
10003489,Myron,9.02,314,104,8.5,0,DL1,4,CU12
10003490,Nancye,9,313,109,9,0,DL3,3,CU42
10003491,Nema,7.65,307,105,7,0,DL3,2,CU13
10003492,Nollie,7.87,300,102,8.5,0,DL3,2,CU74
10003493,Normajean,7.97,302,99,7.5,0,DL3,2,CU63
10003494,Obie,8.18,312,98,8.5,1,DL2,1,CU26
10003495,Odeal,8.32,316,101,6,1,DL1,2,CU10
10003496,Okie,8.57,317,100,8.5,0,DL1,2,CU61
10003497,Olivene,8.67,310,107,6.5,0,DL2,3,CU93
10003498,Onedia,9.11,320,120,9,0,DL3,3,CU29
10003499,Oral,9.24,330,114,7.5,1,DL3,3,CU1
10003500,Oreta,8.65,305,112,6.5,0,DL2,3,CU80
10003501,Orvilla,8,309,106,7.5,0,DL2,2,CU68
10003502,Othelia,8.76,319,108,7.5,0,DL1,2,CU12
10003503,Othell,8.45,322,105,6,1,DL3,2,CU2
10003504,Ottilie,8.55,323,107,6,1,DL3,3,CU93
10003505,Ozelle,8.43,313,106,7.5,0,DL1,2,CU12
10003506,Patrecia,8.8,321,109,8.5,1,DL2,3,CU36
10003507,Patt,9.1,323,110,8,1,DL1,3,CU80
10003508,Pecolia,9,325,112,7.5,1,DL2,4,CU15
10003509,Pedro,8.53,312,108,6,0,DL1,3,CU65
10003510,Pollyanna,8.6,308,110,7.5,0,DL3,4,CU39
10003511,Prudencia,8.74,320,104,8.5,1,DL1,3,CU19
10003512,Pura,9.18,328,108,7,1,DL1,4,CU96
10003513,Reathel,9,311,107,7.5,1,DL3,4,CU91
10003514,Reeda,8.04,301,100,6.5,0,DL2,3,CU51
10003515,Relda,8.13,305,105,9,0,DL1,2,CU61
10003516,Renie,8.07,308,104,9,0,DL1,2,CU14
10003517,Rilda,7.86,298,101,6,0,DL1,2,CU96
10003518,Rosalinda,8.01,300,99,8.5,0,DL3,1,CU8
10003519,Rosaura,8.8,324,111,9,1,DL2,3,CU51
10003520,Roselia,8.69,327,113,7,1,DL1,4,CU14
10003521,Rozelle,8.5,317,106,8,1,DL2,3,CU57
10003522,Ruthetta,8.44,323,104,7,1,DL1,3,CU73
10003523,Sabra,8.27,314,107,7,0,DL3,2,CU89
10003524,Salvatrice,8.18,305,102,8.5,0,DL2,2,CU9
10003525,Sammye,8.33,315,104,6,0,DL3,3,CU76
10003526,Sedonia,9.14,326,116,8.5,1,DL1,3,CU46
10003527,Selia,8.02,299,100,8,0,DL3,3,CU30
10003528,Sennie,7.86,295,101,7,0,DL2,2,CU76
10003529,Shannon,8.77,324,112,8.5,1,DL3,4,CU52
10003530,Shari,7.89,297,96,8,0,DL3,2,CU73
10003531,Sharlene,8.66,327,113,7,1,DL2,3,CU37
10003532,Sidonia,8.12,311,105,7.5,1,DL3,2,CU62
10003533,Stefania,8.21,308,106,6,1,DL1,3,CU20
10003534,Sumi,8.54,319,108,6,1,DL2,3,CU52
10003535,Sunshine,8.65,312,107,6.5,1,DL2,4,CU70
10003536,Sybol,9.11,325,111,8,1,DL2,4,CU17
10003537,Takako,8.79,319,110,6.5,0,DL3,3,CU39
10003538,Teola,9.47,332,118,6.5,1,DL2,5,CU94
10003539,Tera,8.74,323,108,7,1,DL1,5,CU49
10003540,Teretha,8.66,324,107,7.5,1,DL1,5,CU93
10003541,Threasa,8.46,312,107,8.5,1,DL2,3,CU49
10003542,Tokiko,8.76,326,110,8.5,1,DL3,3,CU21
10003543,Trannie,8.24,308,106,7.5,0,DL3,3,CU9
10003544,Trina,8.13,305,103,7.5,0,DL3,2,CU72
10003545,Trixie,7.34,295,96,8.5,0,DL3,2,CU69
10003546,Valene,7.43,316,98,6.5,0,DL1,1,CU76
10003547,Vaughn,7.64,304,97,8,0,DL2,2,CU72
10003548,Venia,7.34,299,94,7,0,DL2,1,CU40
10003549,Verlia,7.25,302,99,7,0,DL2,1,CU96
10003550,Vermelle,8.04,313,101,6,0,DL1,3,CU90
10003551,Vernel,8.27,318,107,7.5,1,DL2,3,CU46
10003552,Vertis,8.67,325,110,6,1,DL3,4,CU75
10003553,Vietta,8.06,303,100,7.5,1,DL1,2,CU6
10003554,Vonita,8.17,300,102,6,0,DL2,3,CU71
10003555,Wathena,7.67,297,98,6.5,0,DL2,2,CU1
10003556,Willadene,8.12,317,106,6,0,DL1,2,CU24
10003557,Ysabel,8.77,327,109,8,1,DL3,3,CU37
10003558,Zela,7.89,301,104,6,1,DL1,2,CU46
10003559,Zell,7.64,314,105,7,0,DL1,2,CU44
10003560,Adena,8.44,321,107,8,0,DL3,2,CU79
10003561,Adina,8.64,322,110,7.5,1,DL1,3,CU61
10003562,Adra,9.54,334,116,6,1,DL2,4,CU70
10003563,Alita,9.23,338,115,6.5,1,DL1,5,CU89
10003564,Almetta,8.36,306,103,6,0,DL2,2,CU27
10003565,Alois,8.9,313,102,6,1,DL2,3,CU53
10003566,Alvenia,9.17,330,114,7,1,DL2,4,CU21
10003567,Alvilda,8.34,320,104,8.5,1,DL2,3,CU90
10003568,Amelda,7.46,311,98,6,0,DL2,1,CU25
10003569,Amma,7.88,298,92,7,0,DL3,1,CU76
10003570,Analee,8.03,301,98,8.5,1,DL3,1,CU49
10003571,Annia,8.24,310,103,6,0,DL2,2,CU1
10003572,Anselma,9.22,324,110,8,1,DL2,3,CU59
10003573,Antoinetta,9.62,336,119,8.5,1,DL1,4,CU12
10003574,Arabelle,8.54,321,109,8,1,DL3,3,CU22
10003575,Aritha,7.65,315,105,7.5,0,DL1,2,CU8
10003576,Armelda,7.66,304,101,7.5,0,DL2,2,CU61
10003577,Arminda,7.43,297,96,8.5,0,DL3,2,CU68
10003578,Arnetha,7.56,290,100,6,0,DL1,1,CU79
10003579,Arvie,7.65,303,98,7,0,DL3,1,CU2
10003580,Arwilla,8.43,311,99,9,1,DL3,1,CU60
10003581,Audery,8.84,322,104,9,1,DL3,3,CU45
10003582,Audine,8.67,319,105,7,1,DL1,3,CU72
10003583,Aurilla,9.15,324,110,6.5,1,DL1,4,CU60
10003584,Avenell,8.26,300,100,9,0,DL3,3,CU51
10003585,Balbina,9.74,340,113,7,1,DL2,4,CU77
10003586,Bennetta,9.82,335,117,8,1,DL1,5,CU78
10003587,Bettey,7.96,302,101,8,0,DL1,2,CU91
10003588,Binnie,8.1,307,105,6.5,0,DL1,2,CU39
10003589,Bobbe,7.8,296,97,6,0,DL2,2,CU13
10003590,Bunnie,8.44,320,108,8,1,DL1,3,CU39
10003591,Carlos,8.24,314,102,9,0,DL2,2,CU6
10003592,Carman,8.65,318,106,7.5,0,DL1,3,CU25
10003593,Catherin,9.12,326,112,7,1,DL2,4,CU37
10003594,Ceil,8.76,317,104,6,0,DL3,2,CU18
10003595,Charla,9.23,329,111,7,1,DL1,4,CU17
10003596,Charleene,9.04,324,110,6,1,DL1,3,CU5
10003597,Charlena,9.11,325,107,7.5,1,DL2,3,CU86
10003598,Charlette,9.45,330,116,9,1,DL1,4,CU48
10003599,Charlott,8.78,312,103,6,0,DL2,3,CU21
10003600,Chestine,9.66,333,117,7,1,DL2,4,CU47
10003601,Chloris,9.65,337,118,8.5,1,DL2,4,CU28
10003602,Cindy,8.87,324,107,6.5,1,DL1,4,CU90
10003603,Clarabel,8,316,104,9,1,DL3,3,CU2
10003604,Claramae,8.67,322,110,9,1,DL3,3,CU64
10003605,Clariece,8.21,314,103,7.5,0,DL3,2,CU92
10003606,Clata,9.34,330,115,7,1,DL3,5,CU22
10003607,Cleaster,8.2,321,109,8.5,1,DL3,3,CU3
10003608,Clinton,7.9,308,101,7.5,0,DL3,2,CU15
10003609,Cloria,8,302,102,6,0,DL3,1,CU60
10003610,Collie,8.6,323,108,8.5,0,DL2,3,CU30
10003611,Creta,8.4,325,106,8,1,DL1,3,CU67
10003612,Daria,9,327,111,8.5,1,DL2,4,CU73
10003613,Darlean,9.1,328,112,8,1,DL2,4,CU83
10003614,Davida,8,307,109,7.5,1,DL1,3,CU49
10003615,Delone,8.2,311,104,9,1,DL3,3,CU97
10003616,Delva,8.3,314,105,8,0,DL3,3,CU92
10003617,Deon,8.7,317,107,8.5,0,DL2,3,CU36
10003618,Dera,8,319,106,6,1,DL1,3,CU21
10003619,Donalda,8.8,318,110,6,0,DL2,3,CU5
10003620,Donice,8.5,303,102,9,0,DL3,3,CU91
10003621,Dorethy,7.9,312,107,9,1,DL2,3,CU27
10003622,Dorothe,8.4,325,114,9,0,DL2,4,CU31
10003623,Dorothyann,9.5,328,116,6.5,1,DL3,5,CU3
10003624,Dorthia,9.7,334,119,9,1,DL1,5,CU22
10003625,Dorthula,9.8,336,119,6.5,1,DL3,5,CU86
10003626,Dove,9.6,340,120,7.5,1,DL3,5,CU55
10003627,Doyle,8.8,322,109,6.5,0,DL1,5,CU51
10003628,Dura,7.5,298,98,7.5,1,DL1,2,CU79
10003629,Dymple,7.2,295,93,7.5,0,DL2,1,CU5
10003630,Ed,7.3,310,99,7.5,0,DL3,2,CU42
10003631,Edmae,8.1,300,97,8,1,DL1,2,CU11
10003632,Eiko,8.3,327,103,6.5,1,DL1,3,CU79
10003633,Eilleen,9.4,338,118,8.5,1,DL2,4,CU50
10003634,Ela,9.6,340,114,6.5,1,DL1,5,CU80
10003635,Eldoris,9.8,331,112,8,1,DL3,5,CU72
10003636,Elin,9.2,320,110,7,1,DL3,5,CU8
10003637,Ellanora,8.4,299,106,7.5,0,DL2,2,CU85
10003638,Ellean,7.8,300,105,9,0,DL1,1,CU40
10003639,Elleen,7.5,304,105,8.5,0,DL2,1,CU73
10003640,Elmeda,7.7,307,108,6,0,DL2,2,CU59
10003641,Elnoria,8,308,110,8.5,1,DL1,3,CU76
10003642,Elsbeth,8.2,316,105,6,1,DL2,2,CU75
10003643,Elsia,8.5,313,107,7.5,1,DL1,2,CU71
10003644,Elver,9.1,332,117,7.5,0,DL1,4,CU53
10003645,Elzie,9.4,326,113,7,1,DL2,5,CU78
10003646,Emerald,9.1,322,110,6,1,DL3,5,CU15
10003647,Emi,9.3,329,114,8,1,DL2,5,CU65
10003648,Emile,9.7,339,119,8.5,0,DL3,5,CU82
10003649,Emmeline,8.85,321,110,7,1,DL1,3,CU29
10003650,Emogean,8.4,327,111,7.5,1,DL2,4,CU45
10003651,Ermina,8.3,313,98,7,1,DL3,3,CU61
10003652,Esperansa,7.9,312,100,6,1,DL1,2,CU62
10003653,Estellar,8,334,116,6.5,1,DL1,4,CU16
10003654,Esterlene,8.1,324,112,8.5,1,DL1,4,CU8
10003655,Ethelreda,8,322,110,7,0,DL2,3,CU70
10003656,Ethylene,7.7,320,103,6.5,0,DL3,3,CU81
10003657,Etna,7.4,316,102,6,0,DL1,3,CU74
10003658,Euline,7.6,298,99,6,0,DL3,2,CU30
10003659,Eulogia,6.8,300,99,8.5,1,DL3,1,CU12
10003660,Evva,8.3,311,104,6,0,DL1,2,CU45
10003661,Farrell,8.1,309,100,7,0,DL2,2,CU32
10003662,Fedora,8.2,307,101,9,0,DL2,3,CU28
10003663,Fermina,8.2,304,105,8,1,DL3,2,CU60
10003664,Ferol,8.5,315,107,8.5,1,DL2,2,CU33
10003665,Flarence,8.7,325,111,8,0,DL2,3,CU32
10003666,Fletcher,8.92,325,112,7.5,0,DL3,4,CU40
10003667,Floraine,9.02,327,114,6,0,DL3,3,CU14
10003668,Floriene,8.64,316,107,8,1,DL2,2,CU45
10003669,Florina,9.22,318,109,7.5,1,DL1,3,CU84
10003670,Fronie,9.16,328,115,6.5,1,DL3,4,CU72
10003671,Gatha,9.64,332,118,7.5,1,DL3,5,CU54
10003672,Gayla,9.76,336,112,7.5,1,DL3,5,CU52
10003673,Gearline,9.45,321,111,6,1,DL2,5,CU24
10003674,Geneive,9.04,314,108,8,1,DL3,4,CU11
10003675,Genena,8.9,314,106,9,0,DL3,3,CU75
10003676,Georgeanne,8.56,329,114,6.5,1,DL3,2,CU74
10003677,Gerturde,8.72,327,112,6,1,DL3,3,CU72
10003678,Glayds,8.22,301,99,7.5,0,DL3,2,CU93
10003679,Glenola,7.54,296,95,9,1,DL1,2,CU4
10003680,Glenora,7.36,294,93,6,0,DL1,1,CU21
10003681,Glora,8.02,312,105,6,1,DL2,3,CU65
10003682,Glorya,9.5,340,120,8.5,1,DL1,4,CU11
10003683,Guelda,9.22,320,110,8.5,1,DL1,5,CU31
10003684,Gurtrude,9.36,322,115,9,1,DL2,5,CU42
10003685,Guyneth,9.45,340,115,9,1,DL1,5,CU95
10003686,Harlene,8.66,319,103,8,0,DL2,4,CU96
10003687,Harryette,8.42,315,106,8,0,DL3,3,CU89
10003688,Hasel,8.28,317,107,6.5,0,DL2,2,CU95
10003689,Hazell,8.14,314,108,7.5,0,DL2,3,CU70
10003690,Helmi,8.76,316,109,7.5,1,DL1,4,CU27
10003691,Hiawatha,7.92,318,106,6.5,1,DL3,2,CU86
10003692,Hila,7.66,299,97,9,0,DL2,3,CU77
10003693,Hilary,8.03,298,98,7.5,0,DL2,2,CU84
10003694,Hildagard,7.88,301,97,7,1,DL2,2,CU9
10003695,Hillis,7.66,303,99,7.5,0,DL2,3,CU55
10003696,Honore,7.84,304,100,7.5,0,DL1,4,CU36
10003697,Hortence,8,306,100,8.5,0,DL2,2,CU53
10003698,Idalia,8.96,331,120,7,1,DL1,3,CU36
10003699,Idamay,9.24,332,119,8,1,DL2,4,CU72
10003700,Illene,8.88,323,113,9,1,DL2,3,CU9
10003701,Inella,8.46,322,107,9,1,DL1,3,CU30
10003702,Inice,8.12,312,105,8.5,0,DL3,2,CU84
10003703,Irean,8.25,314,106,9,0,DL2,2,CU95
10003704,Isidora,8.47,317,104,6,0,DL1,2,CU78
10003705,Ivis,9.05,326,112,8,1,DL1,3,CU18
10003706,Jeana,8.78,316,110,8.5,1,DL1,3,CU64
10003707,Jeanelle,9.18,329,111,6.5,1,DL1,4,CU71
10003708,Jeri,9.46,338,117,6,1,DL1,4,CU56
10003709,Jesslyn,9.38,331,116,7.5,1,DL3,5,CU12
10003710,Jessye,8.64,304,103,8.5,0,DL3,5,CU59
10003711,Jestine,8.48,305,108,6,0,DL3,5,CU39
10003712,Johann,8.68,321,109,8,1,DL1,4,CU66
10003713,Joie,8.34,301,107,6,1,DL1,3,CU67
10003714,Julene,8.56,320,110,7.5,0,DL2,2,CU54
10003715,Julio,8.45,311,105,7,1,DL1,3,CU59
10003716,Juna,9.04,310,106,6.5,1,DL3,4,CU1
10003717,Junetta,8.62,299,102,6,0,DL2,3,CU23
10003718,Karl,7.46,290,104,6,0,DL1,4,CU78
10003719,Karlene,7.28,296,99,6.5,0,DL3,2,CU70
10003720,Karyl,8.84,327,104,8.5,1,DL2,5,CU11
10003721,Ladell,9.56,335,117,6,1,DL2,5,CU86
10003722,Ladoris,9.48,334,119,7,1,DL3,5,CU44
10003723,Lalah,8.36,310,106,6,0,DL3,4,CU84
10003724,Lanette,8.22,308,108,6,0,DL2,3,CU42
10003725,Larayne,8.47,301,106,7,0,DL1,4,CU51
10003726,Lauree,8.66,300,100,7,1,DL1,3,CU58
10003727,Laurella,9.32,323,113,8,1,DL2,3,CU75
10003728,Lavere,8.71,319,112,7.5,1,DL2,3,CU65
10003729,Lavetta,9.1,326,112,8,1,DL1,3,CU54
10003730,Lean,9.35,333,118,6,1,DL2,5,CU43
10003731,Leanor,9.76,339,114,8.5,1,DL3,5,CU6
10003732,Leetta,8.65,303,105,8.5,0,DL3,5,CU41
10003733,Leler,8.56,309,105,9,0,DL2,5,CU25
10003734,Leonette,8.78,323,112,9,0,DL2,5,CU49
10003735,Levern,9.28,333,113,8,1,DL2,5,CU34
10003736,Leverta,8.77,314,109,6,1,DL1,4,CU59
10003737,Levonia,8.45,312,103,8,0,DL2,3,CU68
10003738,Levonne,8.16,316,100,9,1,DL2,2,CU39
10003739,Lilyan,9.08,326,116,8,1,DL2,2,CU13
10003740,Lima,9.12,318,109,9,0,DL3,1,CU18
10003741,Lonita,9.15,329,110,8.5,1,DL1,2,CU20
10003742,Lori,9.36,332,118,9,1,DL1,2,CU22
10003743,Loveta,9.44,331,115,7.5,1,DL1,5,CU57
10003744,Loys,9.92,340,120,6,1,DL1,4,CU88
10003745,Luellen,8.96,325,112,6,1,DL3,2,CU54
10003746,Lular,8.64,320,113,6,1,DL1,2,CU6
10003747,Lunette,8.48,315,105,9,0,DL2,3,CU24
10003748,Lurine,9.11,326,114,8,1,DL2,3,CU50
10003749,Lyndell,9.8,339,116,7,1,DL3,4,CU28
10003750,Macaria,8.26,311,106,8.5,1,DL3,2,CU26
10003751,Madeliene,9.43,334,114,6.5,1,DL3,4,CU22
10003752,Mai,9.28,332,116,7.5,1,DL2,5,CU90
10003753,Maralee,9.06,321,112,6.5,1,DL3,5,CU26
10003754,Marcellene,8.75,324,105,6.5,0,DL1,3,CU36
10003755,Maren,8.89,326,108,6.5,0,DL2,3,CU60
10003756,Margarie,8.69,312,109,6.5,0,DL1,3,CU20
10003757,Margrete,8.34,315,105,8.5,0,DL2,3,CU97
10003758,Marijean,8.26,309,104,7.5,0,DL1,2,CU14
10003759,Marinell,8.14,306,106,7,0,DL3,2,CU82
10003760,Marjoria,7.9,297,100,9,0,DL1,1,CU57
10003761,Marquerite,7.86,315,103,7.5,0,DL3,1,CU43
10003762,Marrian,7.46,298,99,9,0,DL1,1,CU14
10003763,Marrietta,8.5,318,109,6,0,DL3,3,CU29
10003764,Marshall,8.56,317,105,6,0,DL1,3,CU16
10003765,Marybeth,9.01,329,111,8.5,1,DL1,4,CU66
10003766,Marynell,8.97,322,110,8,0,DL3,5,CU37
10003767,Maximina,8.33,302,102,6.5,0,DL1,3,CU38
10003768,Merl,8.27,313,102,7,0,DL2,3,CU48
10003769,Milarain,7.8,293,97,6,1,DL2,2,CU77
10003770,Miles,7.98,311,99,6.5,0,DL2,2,CU28
10003771,Moira,8.04,312,101,9,1,DL1,2,CU57
10003772,Monte,9.07,334,117,8,1,DL1,5,CU80
10003773,Moselle,9.13,322,110,6.5,1,DL3,4,CU46
10003774,Murel,9.23,323,113,8,1,DL1,4,CU26
10003775,Narcissa,8.97,321,111,6.5,1,DL1,4,CU36
10003776,Natsuko,8.87,320,111,6.5,1,DL2,4,CU72
10003777,Nioma,9.16,329,119,9,1,DL3,4,CU39
10003778,Norvell,9.04,319,110,8.5,0,DL2,3,CU83
10003779,Norvella,8.12,309,108,6.5,0,DL2,3,CU38
10003780,Novelle,8.27,307,102,8.5,0,DL3,3,CU88
10003781,Oddie,8.16,300,104,8,0,DL1,3,CU29
10003782,Odetta,8.42,305,107,7.5,0,DL1,2,CU44
10003783,Omah,7.88,299,100,9,0,DL1,2,CU16
10003784,Onetta,8.8,314,110,8.5,0,DL1,3,CU43
10003785,Oreda,8.32,316,106,9,0,DL2,2,CU84
10003786,Oria,9.11,327,113,6.5,1,DL1,4,CU91
10003787,Orpah,8.68,317,107,8,1,DL2,3,CU75
10003788,Orrie,9.44,335,118,7.5,1,DL2,5,CU61
10003789,Osa,9.36,331,115,8.5,1,DL3,5,CU9
10003790,Osceola,9.08,324,112,6,1,DL1,5,CU91
10003791,Othel,9.16,324,111,7,1,DL2,5,CU68
10003792,Oveda,8.98,323,110,8,1,DL3,5,CU14
10003793,Paige,8.94,322,114,8.5,1,DL3,5,CU13
10003794,Palmyra,9.53,336,118,6.5,1,DL3,5,CU1
10003795,Para,8.76,316,109,7.5,0,DL1,3,CU95
10003796,Parrie,8.52,307,107,8.5,1,DL2,2,CU58
10003797,Peachie,8.26,306,105,7,0,DL3,2,CU59
10003798,Pearlena,8.33,310,106,6.5,0,DL3,2,CU83
10003799,Pegge,8.43,311,104,9,0,DL3,3,CU31
10003800,Pete,8.69,313,107,7,0,DL3,3,CU11
10003801,Placida,8.54,317,103,8.5,1,DL3,3,CU97
10003802,Prudy,8.46,315,110,6.5,1,DL1,2,CU74
10003803,Rachell,9.91,340,120,9,1,DL1,5,CU32
10003804,Rachelle,9.87,334,120,8.5,1,DL1,5,CU50
10003805,Ramah,8.54,298,105,7.5,0,DL1,3,CU70
10003806,Raylene,7.65,295,99,6.5,0,DL1,2,CU6
10003807,Reah,7.89,315,99,8.5,0,DL2,2,CU32
10003808,Recie,8.02,310,102,6,1,DL2,3,CU24
10003809,Reiko,8.16,305,106,6.5,0,DL1,2,CU21
10003810,Rex,8.12,301,104,8,1,DL1,3,CU94
10003811,Rhodie,9.06,325,108,9,1,DL3,4,CU19
10003812,Roby,9.14,328,110,8.5,1,DL3,4,CU42
10003813,Rosabell,9.66,338,120,8.5,1,DL1,4,CU95
10003814,Roselie,9.78,333,119,7.5,1,DL2,5,CU16
10003815,Rovena,9.42,331,117,6,1,DL2,4,CU7
10003816,Roxana,9.36,330,116,6.5,1,DL2,5,CU79
10003817,Roxanne,9.26,322,112,7.5,1,DL1,4,CU43
10003818,Rudine,9.13,321,109,8.5,1,DL1,4,CU3
10003819,Ruthell,8.97,324,110,8,1,DL1,4,CU82
10003820,Ruthmary,8.42,312,104,8.5,0,DL2,3,CU94
10003821,Ruthy,8.75,313,103,7.5,0,DL1,3,CU67
10003822,Saloma,8.56,316,110,8,0,DL2,3,CU4
10003823,Saralee,8.79,324,113,6.5,0,DL2,4,CU64
10003824,Senia,8.45,308,109,7,0,DL2,2,CU64
10003825,Serene,8.23,305,105,6,0,DL1,2,CU91
10003826,Seroba,8.03,296,99,8.5,0,DL2,2,CU23
10003827,Shirleymae,8.45,306,110,8,0,DL3,2,CU1
10003828,Starr,8.53,312,110,7.5,0,DL1,2,CU58
10003829,Stephany,8.67,318,112,8.5,0,DL3,3,CU84
10003830,Stephen,9.01,324,111,7.5,1,DL2,4,CU16
10003831,Susann,8.65,313,104,7.5,0,DL3,3,CU42
10003832,Suzette,8.33,319,106,8,1,DL3,3,CU31
10003833,Sylvania,8.27,312,107,6,0,DL3,2,CU5
10003834,Talitha,8.07,304,100,7.5,0,DL3,2,CU50
10003835,Tamara,9.31,330,113,7,1,DL1,5,CU4
10003836,Tanya,9.23,326,111,7.5,1,DL2,5,CU61
10003837,Telitha,9.17,325,112,7.5,1,DL1,4,CU91
10003838,Texana,9.19,329,114,9,1,DL3,5,CU51
10003839,Thursa,8.37,310,104,8.5,0,DL3,3,CU12
10003840,Trilby,7.89,299,100,6.5,0,DL2,1,CU89
10003841,Valery,7.68,296,101,6,0,DL2,1,CU58
10003842,Valta,8.15,317,103,8,0,DL3,2,CU34
10003843,Velvia,8.76,324,115,9,1,DL2,3,CU7
10003844,Veneda,9.04,325,114,8.5,1,DL3,3,CU35
10003845,Verbie,8.56,314,107,8,0,DL3,2,CU82
10003846,Verdella,9.02,328,110,8,1,DL3,4,CU8
10003847,Verdena,8.73,316,105,8.5,0,DL1,3,CU24
10003848,Vergene,8.48,311,104,8.5,0,DL3,2,CU49
10003849,Verginia,8.87,324,110,8,1,DL3,3,CU51
10003850,Verlin,8.83,321,111,8,1,DL1,3,CU69
10003851,Vernal,8.57,320,104,6,1,DL3,3,CU13
10003852,Verneice,9,316,99,7,0,DL3,2,CU60
10003853,Vickey,8.54,318,100,6.5,1,DL1,2,CU50
10003854,Vicy,9.68,335,115,7.5,1,DL1,4,CU70
10003855,Vinie,9.12,321,114,8,0,DL1,4,CU43
10003856,Viriginia,8.37,307,110,7,0,DL3,4,CU15
10003857,Vista,8.56,309,99,8,0,DL2,3,CU82
10003858,Vivianne,8.64,324,100,6.5,1,DL3,3,CU66
10003859,Waunetta,8.76,326,102,6.5,1,DL2,4,CU66
10003860,Wendell,9.34,331,119,7.5,1,DL2,4,CU35
10003861,Wenonah,9.13,327,108,7,1,DL1,5,CU38
10003862,Wesley,8.09,312,104,9,0,DL2,3,CU1
10003863,Wilba,8.36,308,103,8.5,1,DL1,2,CU51
10003864,Willella,8.79,324,111,9,1,DL2,3,CU51
10003865,Wilson,8.76,325,110,9,1,DL3,2,CU36
10003866,Winola,8.68,313,102,7.5,0,DL3,3,CU2
10003867,Woodie,8.45,312,105,6.5,0,DL1,2,CU22
10003868,Wreatha,8.17,314,107,8.5,1,DL1,3,CU42
10003869,Wylda,9.14,327,113,9,0,DL2,4,CU84
10003870,Zara,8.34,308,108,7.5,0,DL1,4,CU35
10003871,Zenia,8.22,306,105,6,1,DL3,2,CU1
10003872,Zera,7.86,299,96,8,0,DL3,2,CU38
10003873,Zilphia,7.64,294,95,8.5,0,DL3,1,CU88
10003874,Adrianne,8.01,312,99,7.5,1,DL1,1,CU54
10003875,Agusta,7.95,315,100,7,0,DL1,1,CU64
10003876,Alan,8.96,322,110,8.5,1,DL1,3,CU7
10003877,Alfredia,9.45,329,113,7.5,1,DL1,5,CU94
10003878,Alia,8.62,320,101,9,0,DL2,2,CU15
10003879,Alise,8.49,308,103,7,0,DL1,2,CU33
10003880,Alleene,8.73,304,102,7,0,DL1,2,CU57
10003881,Almer,8.64,311,102,8.5,1,DL2,3,CU70
10003882,Almina,9.11,317,110,8.5,1,DL1,3,CU40
10003883,Alonia,8.79,312,106,8,1,DL2,3,CU91
10003884,Anetta,8.9,321,111,6.5,1,DL1,3,CU97
10003885,Angele,9.66,340,112,7,1,DL1,4,CU8
10003886,Angelyn,9.26,331,116,7,1,DL1,5,CU59
10003887,Annalou,9.19,336,118,6.5,1,DL2,5,CU25
10003888,Annarose,9.08,324,114,7.5,1,DL3,5,CU76
10003889,Araminta,9.02,314,104,6.5,0,DL3,4,CU73
10003890,Aria,9,313,109,8.5,0,DL3,3,CU48
10003891,Arleane,7.65,307,105,7.5,0,DL1,2,CU15
10003892,Arlyce,7.87,300,102,6,0,DL3,2,CU88
